"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Newfoundland and Labrador","2016A000210","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469972","2.1.6","20","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Number of graduates","Number","223","units","0","v90469973","2.2.1","2800","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Women+","Percent","239","units","0","v90469974","2.2.2","63","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Average age at graduation","Years","308","units","0","v90469975","2.2.3","26","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Median age at graduation","Years","308","units","0","v90469976","2.2.4","24","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90469977","2.2.5","62","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469978","2.2.6","50","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Number of graduates","Number","223","units","0","v90469979","2.3.1","600","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Women+","Percent","239","units","0","v90469980","2.3.2","56","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Average age at graduation","Years","308","units","0","v90469981","2.3.3","32","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Median age at graduation","Years","308","units","0","v90469982","2.3.4","29","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Under age 25 at graduation","Percent","239","units","0","v90469983","2.3.5","12","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469984","2.3.6","33","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Number of graduates","Number","223","units","0","v90469985","2.4.1","100","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Women+","Percent","239","units","0","v90469986","2.4.2","44","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Average age at graduation","Years","308","units","0","v90469987","2.4.3","34","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Median age at graduation","Years","308","units","0","v90469988","2.4.4","33","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90469989","2.4.5","","..","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469990","2.4.6","","x","","","0"
"2010","Prince Edward Island","2016A000211","College","Number of graduates","Number","223","units","0","v90469991","3.1.1","1000","","","","0"
"2010","Prince Edward Island","2016A000211","College","Women+","Percent","239","units","0","v90469992","3.1.2","45","","","","0"
"2010","Prince Edward Island","2016A000211","College","Average age at graduation","Years","308","units","0","v90469993","3.1.3","25","","","","0"
"2010","Prince Edward Island","2016A000211","College","Median age at graduation","Years","308","units","0","v90469994","3.1.4","22","","","","0"
"2010","Prince Edward Island","2016A000211","College","Under age 25 at graduation","Percent","239","units","0","v90469995","3.1.5","68","","","","0"
"2010","Prince Edward Island","2016A000211","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469996","3.1.6","21","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Number of graduates","Number","223","units","0","v90469997","3.2.1","600","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Women+","Percent","239","units","0","v90469998","3.2.2","67","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average age at graduation","Years","308","units","0","v90469999","3.2.3","26","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Median age at graduation","Years","308","units","0","v90470000","3.2.4","24","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470001","3.2.5","61","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470002","3.2.6","40","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Number of graduates","Number","223","units","0","v90470003","3.3.1","0","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Women+","Percent","239","units","0","v90470004","3.3.2","79","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average age at graduation","Years","308","units","0","v90470005","3.3.3","38","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Median age at graduation","Years","308","units","0","v90470006","3.3.4","35","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Under age 25 at graduation","Percent","239","units","0","v90470007","3.3.5","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470008","3.3.6","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Number of graduates","Number","223","units","0","v90470009","3.4.1","0","","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Women+","Percent","239","units","0","v90470010","3.4.2","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average age at graduation","Years","308","units","0","v90470011","3.4.3","30","","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Median age at graduation","Years","308","units","0","v90470012","3.4.4","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470013","3.4.5","","..","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470014","3.4.6","","x","","","0"
"2010","Nova Scotia","2016A000212","College","Number of graduates","Number","223","units","0","v90470015","4.1.1","4200","","","","0"
"2010","Nova Scotia","2016A000212","College","Women+","Percent","239","units","0","v90470016","4.1.2","58","","","","0"
"2010","Nova Scotia","2016A000212","College","Average age at graduation","Years","308","units","0","v90470017","4.1.3","27","","","","0"
"2010","Nova Scotia","2016A000212","College","Median age at graduation","Years","308","units","0","v90470018","4.1.4","24","","","","0"
"2010","Nova Scotia","2016A000212","College","Under age 25 at graduation","Percent","239","units","0","v90470019","4.1.5","54","","","","0"
"2010","Nova Scotia","2016A000212","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470020","4.1.6","18","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Number of graduates","Number","223","units","0","v90470021","4.2.1","7200","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Women+","Percent","239","units","0","v90470022","4.2.2","59","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Average age at graduation","Years","308","units","0","v90470023","4.2.3","25","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Median age at graduation","Years","308","units","0","v90470024","4.2.4","23","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470025","4.2.5","69","","","","0"
"2010","Nova Scotia","2016A000212","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470026","4.2.6","48","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Number of graduates","Number","223","units","0","v90470027","4.3.1","1900","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Women+","Percent","239","units","0","v90470028","4.3.2","64","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Average age at graduation","Years","308","units","0","v90470029","4.3.3","33","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Median age at graduation","Years","308","units","0","v90470030","4.3.4","30","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Under age 25 at graduation","Percent","239","units","0","v90470031","4.3.5","9","","","","0"
"2010","Nova Scotia","2016A000212","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470032","4.3.6","23","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Number of graduates","Number","223","units","0","v90470033","4.4.1","100","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Women+","Percent","239","units","0","v90470034","4.4.2","66","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Average age at graduation","Years","308","units","0","v90470035","4.4.3","31","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Median age at graduation","Years","308","units","0","v90470036","4.4.4","31","","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470037","4.4.5","","x","","","0"
"2010","Nova Scotia","2016A000212","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470038","4.4.6","26","E","","","0"
"2010","New Brunswick","2016A000213","College","Number of graduates","Number","223","units","0","v90470039","5.1.1","1200","","","","0"
"2010","New Brunswick","2016A000213","College","Women+","Percent","239","units","0","v90470040","5.1.2","48","","","","0"
"2010","New Brunswick","2016A000213","College","Average age at graduation","Years","308","units","0","v90470041","5.1.3","27","","","","0"
"2010","New Brunswick","2016A000213","College","Median age at graduation","Years","308","units","0","v90470042","5.1.4","23","","","","0"
"2010","New Brunswick","2016A000213","College","Under age 25 at graduation","Percent","239","units","0","v90470043","5.1.5","56","","","","0"
"2010","New Brunswick","2016A000213","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470044","5.1.6","20","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Number of graduates","Number","223","units","0","v90470045","5.2.1","4100","","","","0"
"2010","New Brunswick","2016A000213","Bachelor's","Women+","Percent","239","units","0","v90470046","5.2.2","64","","","","0"
