"REF_DATE","GEO","DGUID","Level of study","Gender","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Saskatchewan","2016A000247","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834362","9.2.2.3","78000","","","","0"
"2010","Saskatchewan","2016A000247","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834363","9.2.3.1","45600","","","","0"
"2010","Saskatchewan","2016A000247","Bachelor's","Women+","Median","Dollars","81","units","0","v88834364","9.2.3.2","58000","","","","0"
"2010","Saskatchewan","2016A000247","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834365","9.2.3.3","72000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834366","9.3.1.1","65000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Total - Gender","Median","Dollars","81","units","0","v88834367","9.3.1.2","83500","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834368","9.3.1.3","100000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Men+","25th percentile","Dollars","81","units","0","v88834369","9.3.2.1","65000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Men+","Median","Dollars","81","units","0","v88834370","9.3.2.2","88000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Men+","75th percentile","Dollars","81","units","0","v88834371","9.3.2.3","102000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Women+","25th percentile","Dollars","81","units","0","v88834372","9.3.3.1","63000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Women+","Median","Dollars","81","units","0","v88834373","9.3.3.2","82000","","","","0"
"2010","Saskatchewan","2016A000247","Master's","Women+","75th percentile","Dollars","81","units","0","v88834374","9.3.3.3","96000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834375","9.4.1.1","47000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834376","9.4.1.2","70000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834377","9.4.1.3","90000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834378","9.4.2.1","","x","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Men+","Median","Dollars","81","units","0","v88834379","9.4.2.2","62000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834380","9.4.2.3","","x","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834381","9.4.3.1","52000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Women+","Median","Dollars","81","units","0","v88834382","9.4.3.2","70000","","","","0"
"2010","Saskatchewan","2016A000247","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834383","9.4.3.3","100000","","","","0"
"2010","Alberta","2016A000248","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834384","10.1.1.1","38000","","","","0"
"2010","Alberta","2016A000248","College","Total - Gender","Median","Dollars","81","units","0","v88834385","10.1.1.2","50000","","","","0"
"2010","Alberta","2016A000248","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834386","10.1.1.3","71300","","","","0"
"2010","Alberta","2016A000248","College","Men+","25th percentile","Dollars","81","units","0","v88834387","10.1.2.1","46600","","","","0"
"2010","Alberta","2016A000248","College","Men+","Median","Dollars","81","units","0","v88834388","10.1.2.2","60000","","","","0"
"2010","Alberta","2016A000248","College","Men+","75th percentile","Dollars","81","units","0","v88834389","10.1.2.3","82000","","","","0"
"2010","Alberta","2016A000248","College","Women+","25th percentile","Dollars","81","units","0","v88834390","10.1.3.1","34100","","","","0"
"2010","Alberta","2016A000248","College","Women+","Median","Dollars","81","units","0","v88834391","10.1.3.2","42800","","","","0"
"2010","Alberta","2016A000248","College","Women+","75th percentile","Dollars","81","units","0","v88834392","10.1.3.3","55800","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834393","10.2.1.1","48000","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834394","10.2.1.2","63000","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834395","10.2.1.3","77300","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834396","10.2.2.1","49400","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Men+","Median","Dollars","81","units","0","v88834397","10.2.2.2","69000","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834398","10.2.2.3","87000","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834399","10.2.3.1","45000","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Women+","Median","Dollars","81","units","0","v88834400","10.2.3.2","60000","","","","0"
"2010","Alberta","2016A000248","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834401","10.2.3.3","74000","","","","0"
"2010","Alberta","2016A000248","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834402","10.3.1.1","69200","","","","0"
"2010","Alberta","2016A000248","Master's","Total - Gender","Median","Dollars","81","units","0","v88834403","10.3.1.2","85000","","","","0"
"2010","Alberta","2016A000248","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834404","10.3.1.3","104000","","","","0"
"2010","Alberta","2016A000248","Master's","Men+","25th percentile","Dollars","81","units","0","v88834405","10.3.2.1","74000","","","","0"
"2010","Alberta","2016A000248","Master's","Men+","Median","Dollars","81","units","0","v88834406","10.3.2.2","91200","","","","0"
"2010","Alberta","2016A000248","Master's","Men+","75th percentile","Dollars","81","units","0","v88834407","10.3.2.3","130000","","","","0"
"2010","Alberta","2016A000248","Master's","Women+","25th percentile","Dollars","81","units","0","v88834408","10.3.3.1","67000","","","","0"
"2010","Alberta","2016A000248","Master's","Women+","Median","Dollars","81","units","0","v88834409","10.3.3.2","82000","","","","0"
"2010","Alberta","2016A000248","Master's","Women+","75th percentile","Dollars","81","units","0","v88834410","10.3.3.3","100000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834411","10.4.1.1","55000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834412","10.4.1.2","72000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834413","10.4.1.3","100000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834414","10.4.2.1","61000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Men+","Median","Dollars","81","units","0","v88834415","10.4.2.2","83000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834416","10.4.2.3","104000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834417","10.4.3.1","50000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Women+","Median","Dollars","81","units","0","v88834418","10.4.3.2","63000","","","","0"
"2010","Alberta","2016A000248","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834419","10.4.3.3","85000","","","","0"
"2010","British Columbia","2016A000259","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834420","11.1.1.1","35400","","","","0"
"2010","British Columbia","2016A000259","College","Total - Gender","Median","Dollars","81","units","0","v88834421","11.1.1.2","45500","","","","0"
"2010","British Columbia","2016A000259","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834422","11.1.1.3","61800","","","","0"
"2010","British Columbia","2016A000259","College","Men+","25th percentile","Dollars","81","units","0","v88834423","11.1.2.1","35000","","","","0"
"2010","British Columbia","2016A000259","College","Men+","Median","Dollars","81","units","0","v88834424","11.1.2.2","48000","","","","0"
"2010","British Columbia","2016A000259","College","Men+","75th percentile","Dollars","81","units","0","v88834425","11.1.2.3","62400","","","","0"
"2010","British Columbia","2016A000259","College","Women+","25th percentile","Dollars","81","units","0","v88834426","11.1.3.1","35400","","","","0"
"2010","British Columbia","2016A000259","College","Women+","Median","Dollars","81","units","0","v88834427","11.1.3.2","42200","","","","0"
"2010","British Columbia","2016A000259","College","Women+","75th percentile","Dollars","81","units","0","v88834428","11.1.3.3","60000","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834429","11.2.1.1","40000","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834430","11.2.1.2","49200","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834431","11.2.1.3","68900","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834432","11.2.2.1","41000","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Men+","Median","Dollars","81","units","0","v88834433","11.2.2.2","54100","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834434","11.2.2.3","78000","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834435","11.2.3.1","39000","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Women+","Median","Dollars","81","units","0","v88834436","11.2.3.2","47000","","","","0"
"2010","British Columbia","2016A000259","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834437","11.2.3.3","60000","","","","0"
"2010","British Columbia","2016A000259","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834438","11.3.1.1","60000","","","","0"
"2010","British Columbia","2016A000259","Master's","Total - Gender","Median","Dollars","81","units","0","v88834439","11.3.1.2","73500","","","","0"
"2010","British Columbia","2016A000259","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834440","11.3.1.3","90000","","","","0"
"2010","British Columbia","2016A000259","Master's","Men+","25th percentile","Dollars","81","units","0","v88834441","11.3.2.1","65000","","","","0"
"2010","British Columbia","2016A000259","Master's","Men+","Median","Dollars","81","units","0","v88834442","11.3.2.2","81000","","","","0"
"2010","British Columbia","2016A000259","Master's","Men+","75th percentile","Dollars","81","units","0","v88834443","11.3.2.3","101500","","","","0"
"2010","British Columbia","2016A000259","Master's","Women+","25th percentile","Dollars","81","units","0","v88834444","11.3.3.1","56000","","","","0"
"2010","British Columbia","2016A000259","Master's","Women+","Median","Dollars","81","units","0","v88834445","11.3.3.2","70000","","","","0"
"2010","British Columbia","2016A000259","Master's","Women+","75th percentile","Dollars","81","units","0","v88834446","11.3.3.3","85000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834447","11.4.1.1","60000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834448","11.4.1.2","83200","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834449","11.4.1.3","101000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834450","11.4.2.1","60000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Men+","Median","Dollars","81","units","0","v88834451","11.4.2.2","85000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834452","11.4.2.3","120000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834453","11.4.3.1","55000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Women+","Median","Dollars","81","units","0","v88834454","11.4.3.2","78000","","","","0"
"2010","British Columbia","2016A000259","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834455","11.4.3.3","94000","","","","0"
"2015","Canada","2016A000011124","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834060","1.1.1.1","35000","A","","","0"
"2015","Canada","2016A000011124","College","Total - Gender","Median","Dollars","81","units","0","v88834061","1.1.1.2","43400","A","","","0"
"2015","Canada","2016A000011124","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834062","1.1.1.3","55000","A","","","0"
"2015","Canada","2016A000011124","College","Men+","25th percentile","Dollars","81","units","0","v88834063","1.1.2.1","37400","A","","","0"
"2015","Canada","2016A000011124","College","Men+","Median","Dollars","81","units","0","v88834064","1.1.2.2","48000","A","","","0"
"2015","Canada","2016A000011124","College","Men+","75th percentile","Dollars","81","units","0","v88834065","1.1.2.3","61200","A","","","0"
"2015","Canada","2016A000011124","College","Women+","25th percentile","Dollars","81","units","0","v88834066","1.1.3.1","33300","A","","","0"
"2015","Canada","2016A000011124","College","Women+","Median","Dollars","81","units","0","v88834067","1.1.3.2","40000","A","","","0"
"2015","Canada","2016A000011124","College","Women+","75th percentile","Dollars","81","units","0","v88834068","1.1.3.3","49600","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834069","1.2.1.1","44000","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834070","1.2.1.2","56000","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834071","1.2.1.3","70000","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834072","1.2.2.1","48800","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Men+","Median","Dollars","81","units","0","v88834073","1.2.2.2","60000","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834074","1.2.2.3","75000","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834075","1.2.3.1","41900","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Women+","Median","Dollars","81","units","0","v88834076","1.2.3.2","52500","A","","","0"
"2015","Canada","2016A000011124","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834077","1.2.3.3","67000","A","","","0"
"2015","Canada","2016A000011124","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834078","1.3.1.1","55000","A","","","0"
"2015","Canada","2016A000011124","Master's","Total - Gender","Median","Dollars","81","units","0","v88834079","1.3.1.2","70000","A","","","0"
"2015","Canada","2016A000011124","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834080","1.3.1.3","87800","A","","","0"
"2015","Canada","2016A000011124","Master's","Men+","25th percentile","Dollars","81","units","0","v88834081","1.3.2.1","56100","A","","","0"
"2015","Canada","2016A000011124","Master's","Men+","Median","Dollars","81","units","0","v88834082","1.3.2.2","70700","A","","","0"
"2015","Canada","2016A000011124","Master's","Men+","75th percentile","Dollars","81","units","0","v88834083","1.3.2.3","90000","A","","","0"
"2015","Canada","2016A000011124","Master's","Women+","25th percentile","Dollars","81","units","0","v88834084","1.3.3.1","55000","A","","","0"
"2015","Canada","2016A000011124","Master's","Women+","Median","Dollars","81","units","0","v88834085","1.3.3.2","68600","A","","","0"
"2015","Canada","2016A000011124","Master's","Women+","75th percentile","Dollars","81","units","0","v88834086","1.3.3.3","85000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834087","1.4.1.1","60000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834088","1.4.1.2","78000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834089","1.4.1.3","95000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834090","1.4.2.1","60000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Men+","Median","Dollars","81","units","0","v88834091","1.4.2.2","78000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834092","1.4.2.3","95000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834093","1.4.3.1","60000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Women+","Median","Dollars","81","units","0","v88834094","1.4.3.2","78000","A","","","0"
"2015","Canada","2016A000011124","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834095","1.4.3.3","94000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834096","2.1.1.1","32500","B","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Total - Gender","Median","Dollars","81","units","0","v88834097","2.1.1.2","48000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834098","2.1.1.3","59500","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Men+","25th percentile","Dollars","81","units","0","v88834099","2.1.2.1","32200","B","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Men+","Median","Dollars","81","units","0","v88834100","2.1.2.2","52000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Men+","75th percentile","Dollars","81","units","0","v88834101","2.1.2.3","70000","B","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Women+","25th percentile","Dollars","81","units","0","v88834102","2.1.3.1","33400","B","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Women+","Median","Dollars","81","units","0","v88834103","2.1.3.2","42700","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","College","Women+","75th percentile","Dollars","81","units","0","v88834104","2.1.3.3","54600","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834105","2.2.1.1","45800","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834106","2.2.1.2","63100","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834107","2.2.1.3","74900","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834108","2.2.2.1","47800","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Men+","Median","Dollars","81","units","0","v88834109","2.2.2.2","62000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834110","2.2.2.3","75000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834111","2.2.3.1","45000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Women+","Median","Dollars","81","units","0","v88834112","2.2.3.2","65000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834113","2.2.3.3","74100","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834114","2.3.1.1","59300","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Total - Gender","Median","Dollars","81","units","0","v88834115","2.3.1.2","78000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834116","2.3.1.3","91000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Men+","25th percentile","Dollars","81","units","0","v88834117","2.3.2.1","58200","B","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Men+","Median","Dollars","81","units","0","v88834118","2.3.2.2","75000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Men+","75th percentile","Dollars","81","units","0","v88834119","2.3.2.3","91000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Women+","25th percentile","Dollars","81","units","0","v88834120","2.3.3.1","60000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Women+","Median","Dollars","81","units","0","v88834121","2.3.3.2","80000","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Master's","Women+","75th percentile","Dollars","81","units","0","v88834122","2.3.3.3","91500","A","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834123","2.4.1.1","","..","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834124","2.4.1.2","","..","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834125","2.4.1.3","","..","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834126","2.4.2.1","","..","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Men+","Median","Dollars","81","units","0","v88834127","2.4.2.2","","..","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834128","2.4.2.3","","..","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834129","2.4.3.1","","x","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Women+","Median","Dollars","81","units","0","v88834130","2.4.3.2","86900","C","","","0"
"2015","Newfoundland and Labrador","2016A000210","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834131","2.4.3.3","","x","","","0"
"2015","Prince Edward Island","2016A000211","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834132","3.1.1.1","33300","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Total - Gender","Median","Dollars","81","units","0","v88834133","3.1.1.2","40000","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834134","3.1.1.3","49900","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Men+","25th percentile","Dollars","81","units","0","v88834135","3.1.2.1","35000","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Men+","Median","Dollars","81","units","0","v88834136","3.1.2.2","42000","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Men+","75th percentile","Dollars","81","units","0","v88834137","3.1.2.3","55400","B","","","0"
"2015","Prince Edward Island","2016A000211","College","Women+","25th percentile","Dollars","81","units","0","v88834138","3.1.3.1","30700","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Women+","Median","Dollars","81","units","0","v88834139","3.1.3.2","37400","A","","","0"
"2015","Prince Edward Island","2016A000211","College","Women+","75th percentile","Dollars","81","units","0","v88834140","3.1.3.3","44200","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834141","3.2.1.1","41000","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834142","3.2.1.2","54100","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834143","3.2.1.3","70000","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834144","3.2.2.1","42000","B","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Men+","Median","Dollars","81","units","0","v88834145","3.2.2.2","54000","B","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834146","3.2.2.3","74400","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834147","3.2.3.1","40500","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Women+","Median","Dollars","81","units","0","v88834148","3.2.3.2","54600","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834149","3.2.3.3","68900","A","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834150","3.3.1.1","54000","C","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Total - Gender","Median","Dollars","81","units","0","v88834151","3.3.1.2","65000","B","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834152","3.3.1.3","90000","B","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Men+","25th percentile","Dollars","81","units","0","v88834153","3.3.2.1","","x","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Men+","Median","Dollars","81","units","0","v88834154","3.3.2.2","","x","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Men+","75th percentile","Dollars","81","units","0","v88834155","3.3.2.3","","x","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Women+","25th percentile","Dollars","81","units","0","v88834156","3.3.3.1","","x","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Women+","Median","Dollars","81","units","0","v88834157","3.3.3.2","60500","B","","","0"
"2015","Prince Edward Island","2016A000211","Master's","Women+","75th percentile","Dollars","81","units","0","v88834158","3.3.3.3","90000","C","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834159","3.4.1.1","","x","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834160","3.4.1.2","","x","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834161","3.4.1.3","","x","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834162","3.4.2.1","","x","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Men+","Median","Dollars","81","units","0","v88834163","3.4.2.2","","x","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834164","3.4.2.3","","x","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834165","3.4.3.1","","..","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Women+","Median","Dollars","81","units","0","v88834166","3.4.3.2","","..","","","0"
"2015","Prince Edward Island","2016A000211","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834167","3.4.3.3","","..","","","0"
"2015","Nova Scotia","2016A000212","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834168","4.1.1.1","31200","A","","","0"
"2015","Nova Scotia","2016A000212","College","Total - Gender","Median","Dollars","81","units","0","v88834169","4.1.1.2","39100","A","","","0"
"2015","Nova Scotia","2016A000212","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834170","4.1.1.3","48300","A","","","0"
"2015","Nova Scotia","2016A000212","College","Men+","25th percentile","Dollars","81","units","0","v88834171","4.1.2.1","33800","A","","","0"
"2015","Nova Scotia","2016A000212","College","Men+","Median","Dollars","81","units","0","v88834172","4.1.2.2","42100","A","","","0"
"2015","Nova Scotia","2016A000212","College","Men+","75th percentile","Dollars","81","units","0","v88834173","4.1.2.3","52000","A","","","0"
"2015","Nova Scotia","2016A000212","College","Women+","25th percentile","Dollars","81","units","0","v88834174","4.1.3.1","30000","A","","","0"
"2015","Nova Scotia","2016A000212","College","Women+","Median","Dollars","81","units","0","v88834175","4.1.3.2","35800","A","","","0"
"2015","Nova Scotia","2016A000212","College","Women+","75th percentile","Dollars","81","units","0","v88834176","4.1.3.3","45000","A","","","0"
